'235', 1.0
'12966', 1.0
'59893', 1.0
'503', 1.0
'132690', 1.0
'7689', 1.0
'63', 1.0
'283', 1.0
'396', 1.0
'8077', 1.0
'49577', 1.0
'19913', 1.0
'4693', 1.0
'4368', 1.0
'8073', 1.0
'11329', 1.0
'5716', 1.0
'89784', 1.0
'27738', 1.0
'2567', 1.0
'6948', 1.0
'6644', 1.0
'1574', 1.0
'30222', 1.0
'228', 1.0
'7569', 1.0
'36436', 1.0
'28076', 1.0
'3533', 0.7333333333333333
'1880', 0.7333333333333333
'473', 0.7333333333333333
'105601', 0.7333333333333333
'1997', 0.6785714285714286
'16801', 0.6785714285714286
'25934', 0.6666666666666666
'13603', 0.6666666666666666
'22470', 0.6666666666666666
'14621', 0.6666666666666666
'20920', 0.6666666666666666
'14201', 0.6666666666666666
'35352', 0.6666666666666666
'26153', 0.6666666666666666
'553', 0.6190476190476191
'6373', 0.6
'19870', 0.6
'37502', 0.6
'94', 0.6
'14907', 0.5833333333333334
'52087', 0.5714285714285714
'3547', 0.5714285714285714
'21280', 0.5714285714285714
'43742', 0.5714285714285714
'85739', 0.5714285714285714
'46117', 0.5636363636363636
'42182', 0.5454545454545454
'3994', 0.5454545454545454
'15210', 0.5357142857142857
'188', 0.5333333333333333
'11692', 0.5303030303030303
'39885', 0.5303030303030303
'56968', 0.5303030303030303
'5193', 0.5277777777777778
'28951', 0.5238095238095238
'32204', 0.5238095238095238
'39889', 0.5151515151515151
'13778', 0.5151515151515151
'17175', 0.5
'1984', 0.5
'2280', 0.5
'4', 0.5
'2941', 0.5
'20385', 0.5
'8835', 0.5
'92274', 0.49673202614379086
'9704', 0.4888888888888889
'103447', 0.47619047619047616
'118818', 0.4666666666666667
'110522', 0.4666666666666667
'19604', 0.46405228758169936
'26398', 0.45
'27483', 0.4393939393939394
'5137', 0.43636363636363634
'14588', 0.42857142857142855
'16358', 0.42857142857142855
'10179', 0.42857142857142855
'21979', 0.42857142857142855
'16527', 0.42857142857142855
'4336', 0.42424242424242425
'973', 0.4222222222222222
'11991', 0.41125541125541126
'12965', 0.4095238095238095
'27029', 0.4
'19343', 0.4
'27723', 0.4
'14075', 0.4
'5155', 0.3956043956043956
'32972', 0.39285714285714285
'3972', 0.3904761904761905
'42172', 0.3894736842105263
'39124', 0.3888888888888889
'4570', 0.38095238095238093
'11852', 0.38095238095238093
'13798', 0.36257309941520466
'468', 0.35714285714285715
'14615', 0.35555555555555557
'2177', 0.3516483516483517
'13795', 0.34615384615384615
'14957', 0.3382352941176471
'52882', 0.3333333333333333
'126091', 0.3333333333333333
'3808', 0.3333333333333333
'5245', 0.3333333333333333
'6418', 0.3333333333333333
'26677', 0.3333333333333333
'35729', 0.3333333333333333
'8398', 0.3333333333333333
'5438', 0.3333333333333333
'6080', 0.3333333333333333
'14577', 0.3333333333333333
'105173', 0.3333333333333333
'113099', 0.3333333333333333
'58574', 0.3333333333333333
'26', 0.3333333333333333
'4259', 0.32142857142857145
'110903', 0.32
'68285', 0.3181818181818182
'67382', 0.31225296442687744
'7274', 0.3
'11036', 0.3
'5226', 0.2905982905982906
'13854', 0.2857142857142857
'9021', 0.2857142857142857
'35375', 0.27941176470588236
'60035', 0.2777777777777778
'7501', 0.2761904761904762
'30225', 0.27472527472527475
'4665', 0.2733333333333333
'12928', 0.2727272727272727
'12751', 0.26495726495726496
'93502', 0.2545454545454545
'6241', 0.2510822510822511
'3604', 0.25
'64911', 0.25
'27705', 0.24175824175824176
'511', 0.23809523809523808
'98204', 0.23715415019762845
'37532', 0.2222222222222222
'519', 0.21904761904761905
'13813', 0.21746031746031746
'80101', 0.21578947368421053
'50218', 0.21428571428571427
'492', 0.2134387351778656
'13820', 0.2087912087912088
'26158', 0.20242914979757085
'35376', 0.2
'52908', 0.2
'41854', 0.2
'22990', 0.2
'50901', 0.2
'349', 0.19166666666666668
'86501', 0.19047619047619047
'205', 0.19047619047619047
'1276', 0.18319327731092436
'11921', 0.17857142857142858
'81422', 0.17857142857142858
'49179', 0.17543859649122806
'2417', 0.16993464052287582
'1988', 0.16883116883116883
'41353', 0.16666666666666666
'8005', 0.16666666666666666
'14454', 0.16666666666666666
'9964', 0.16666666666666666
'1896', 0.16666666666666666
'3549', 0.16666666666666666
'3998', 0.15965166908563136
'2014', 0.15789473684210525
'13808', 0.15691489361702127
'18431', 0.15384615384615385
'29542', 0.15151515151515152
'84112', 0.14285714285714285
'580', 0.14285714285714285
'6940', 0.1383399209486166
'7533', 0.13333333333333333
'33833', 0.13333333333333333
'43725', 0.13333333333333333
'5281', 0.12380952380952381
'89805', 0.12342051131354687
'44086', 0.1111111111111111
'69891', 0.10714285714285714
'677', 0.10634920634920635
'8209', 0.1
'12937', 0.1
'7690', 0.09523809523809523
'2662', 0.07142857142857142
'16783', 0.06666666666666667
'16695', 0.06666666666666667
'88', 0.06380783966990863
'9903', 0.03571428571428571
'433454', 0.027777777777777776
'759', 0.0
'1062', 0.0
'15998', 0.0
'5335', 0.0
'18012', 0.0
'57958', 0.0
'38224', 0.0
'33383', 0.0
'14064', 0.0
'1373', 0.0
'11854', 0.0
'30231', 0.0
'403', 0.0
'52502', 0.0
'52470', 0.0
'26352', 0.0
'459', 0.0
'30513', 0.0
'111780', 0.0
'43701', 0.0
'86', 0.0
'2671', 0.0
'71', 0.0
'327', 0.0
'979', 0.0
'2237', 0.0
'29259', 0.0
'2670', 0.0
'245', 0.0
'7691', 0.0
'29233', 0.0
'308', 0.0
'51757', 0.0
'5907', 0.0
'67774', 0.0
'2870', 0.0
'12514', 0.0
'2994', 0.0
'9797', 0.0
'73941', 0.0
'149922', 0.0
'3393', 0.0
'35216', 0.0
'11339', 0.0
'456', 0.0
'22630', 0.0
'27712', 0.0
'13416', 0.0
'10111', 0.0
'316', 0.0
'7124', 0.0
'2687', 0.0
'7960', 0.0
'387599', 0.0
'28285', 0.0
'12270', 0.0
'3726', 0.0
'1881', 0.0
'679', 0.0
'31443', 0.0
'28516', 0.0
'31836', 0.0
'8767', 0.0
'8135', 0.0
'59', 0.0
'8942', 0.0
'387', 0.0
'37820', 0.0
'12473', 0.0
'18319', 0.0
'55471', 0.0
'12606', 0.0
'1852', 0.0
'365', 0.0
'3233', 0.0
'6971', 0.0
'485', 0.0
'383', 0.0
'138', 0.0
'821', 0.0
'15451', 0.0
'294416', 0.0
'335', 0.0
'38602', 0.0
'5516', 0.0
'5011', 0.0
'81', 0.0
'59195', 0.0
'2696', 0.0
'10719', 0.0
'12265', 0.0
'7404', 0.0
'14070', 0.0
'368167', 0.0
'6148', 0.0
'8', 0.0
'31534', 0.0
'47490', 0.0
'6961', 0.0
'33672', 0.0
'31240', 0.0
'14602', 0.0
'891', 0.0
'359985', 0.0
'14677', 0.0
'122488', 0.0
'4076', 0.0
'248220', 0.0
'11565', 0.0
'15538', 0.0
'352', 0.0
'8903', 0.0
'7592', 0.0
'46803', 0.0
'1971', 0.0
'44133', 0.0
'6753', 0.0
'11267', 0.0
'5859', 0.0
'405665', 0.0
'1945', 0.0
'19', 0.0
'4446', 0.0
'16225', 0.0
'216', 0.0
'30075', 0.0
'16460', 0.0
'19153', 0.0
'220', 0.0
'288604', 0.0
'4214', 0.0
'33476', 0.0
'47631', 0.0
'3571', 0.0
'9851', 0.0
'4526', 0.0
'30241', 0.0
'14584', 0.0
'5113', 0.0
'308781', 0.0
'5005', 0.0
'27037', 0.0
'1858', 0.0
'30992', 0.0
'130884', 0.0
'7962', 0.0
'23569', 0.0
'4599', 0.0
'67282', 0.0
'54291', 0.0
'11844', 0.0
'8598', 0.0
'46754', 0.0
'16210', 0.0
'34629', 0.0
'69237', 0.0
'2700', 0.0
'26139', 0.0
'68278', 0.0
'8321', 0.0
'7898', 0.0
'2765', 0.0
'2347', 0.0
'14650', 0.0
'34798', 0.0
'2166', 0.0
'268', 0.0
'31231', 0.0
'36244', 0.0
'6929', 0.0
'43', 0.0
'19995', 0.0
'12281', 0.0
'31549', 0.0
'26755', 0.0
'248', 0.0
'9025', 0.0
'367', 0.0
'4730', 0.0
'11792', 0.0
'36216', 0.0
'8016', 0.0
'47794', 0.0
'23680', 0.0
'12440', 0.0
'77', 0.0
'2287', 0.0
'33386', 0.0
'2266', 0.0
'16188', 0.0
'2288', 0.0
'206', 0.0
'6793', 0.0
'12389', 0.0
'38226', 0.0
'3419', 0.0
'35248', 0.0
'12510', 0.0
'463', 0.0
'325', 0.0
'750', 0.0
'18536', 0.0
'8603', 0.0
'31957', 0.0
'42', 0.0
'7401', 0.0
'3235', 0.0
'86851', 0.0
'54200', 0.0
'40398', 0.0
'16607', 0.0
'2353', 0.0
'50285', 0.0
'7756', 0.0
'12513', 0.0
'3629', 0.0
'105407', 0.0
'26195', 0.0
'2055', 0.0
'2156', 0.0
'59702', 0.0
'31510', 0.0
'1837', 0.0
'810', 0.0
'6703', 0.0
'32977', 0.0
'2668', 0.0
'200585', 0.0
'2042', 0.0
'54222', 0.0
'113517', 0.0
'1274', 0.0
'5208', 0.0
'322', 0.0
'104474', 0.0
'4720', 0.0
'1503', 0.0
'55955', 0.0
'6', 0.0
'8984', 0.0
'548', 0.0
'4994', 0.0
'8385', 0.0
'40669', 0.0
'8959', 0.0
'106925', 0.0
'22051', 0.0
'317', 0.0
'2164', 0.0
'22781', 0.0
'389', 0.0
'356', 0.0
'16452', 0.0
'2010', 0.0
'390301', 0.0
'80429', 0.0
'2874', 0.0
'52469', 0.0
'15', 0.0
'408', 0.0
'301', 0.0
'56756', 0.0
'4309', 0.0
'253', 0.0
'60021', 0.0
'374', 0.0
'14572', 0.0
'28476', 0.0
'16296', 0.0
'3369', 0.0
'199570', 0.0
'31650', 0.0
'37545', 0.0
'51', 0.0
'58549', 0.0
'13633', 0.0
'50361', 0.0
'54207', 0.0
'489', 0.0
'370', 0.0
'310', 0.0
'239782', 0.0
'36660', 0.0
'1267', 0.0
'11946', 0.0
'816', 0.0
'960', 0.0
'14600', 0.0
'213', 0.0
'1343', 0.0
'768', 0.0
'32373', 0.0
'531', 0.0
'330', 0.0
'957', 0.0
'75721', 0.0
'1834', 0.0
'62542', 0.0
'1553', 0.0
'14727', 0.0
'2342', 0.0
